timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672122725086,470,Authorisation User,200,OK,Thread Group 1-7,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,470,0,0
1672122724611,1023,Get an other user,404,Not Found,Thread Group 1-4,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1023,0,0
1672122725216,449,Authorisation User,200,OK,Thread Group 1-16,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,449,0,0
1672122725478,264,Get Token,200,OK,Thread Group 1-12,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,264,0,0
1672122724918,1119,Get user,200,OK,Thread Group 1-14,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48979,1119,0,184
1672122725635,476,Authorisation User,200,OK,Thread Group 1-4,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,476,0,0
1672122726039,469,Authorisation User,200,OK,Thread Group 1-14,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,469,0,0
1672122726509,544,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,544,0,0
1672122726509,953,Get an other user,404,Not Found,Thread Group 1-14,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,953,0,0
1672122726806,656,Authorisation User,200,OK,Thread Group 1-11,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,656,0,0
1672122726806,776,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,776,0,247
1672122727054,1033,Get user,200,OK,Thread Group 1-6,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48979,1033,0,0
1672122727463,1125,Get an other user,404,Not Found,Thread Group 1-11,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1125,0,0
1672122728088,501,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,501,0,0
1672122727741,987,Get an other user,404,Not Found,Thread Group 1-3,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,987,0,0
1672122727463,1309,Authorisation User,200,OK,Thread Group 1-14,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,1309,0,0
1672122728589,480,Authorisation User,200,OK,Thread Group 1-11,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,480,0,0
1672122728223,927,Get user,200,OK,Thread Group 1-1,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48977,927,0,0
1672122728729,451,Authorisation User,200,OK,Thread Group 1-3,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,451,0,0
1672122729070,954,Get an other user,404,Not Found,Thread Group 1-11,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,954,0,0
1672122729347,793,New user,201,Created,Thread Group 1-12,text,true,,1138,1266,20,20,http://test-api.d6.dev.devcaz.com/v2/players,792,0,0
1672122730025,467,Authorisation User,200,OK,Thread Group 1-11,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,467,0,0
1672122729921,635,Authorisation User,200,OK,Thread Group 1-17,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,635,0,188
1672122730494,346,Get Token,200,OK,Thread Group 1-11,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,346,0,0
1672122729921,1051,Get user,200,OK,Thread Group 1-8,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,1051,0,187
1672122729921,1051,Get user,200,OK,Thread Group 1-4,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48971,1051,0,0
1672122730841,716,Authorisation User,200,OK,Thread Group 1-15,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,716,0,187
1672122730494,1198,Get user,200,OK,Thread Group 1-5,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,1198,0,187
1672122730841,1222,New user,201,Created,Thread Group 1-11,text,true,,1126,1246,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1222,0,0
1672122731230,1082,Get user,200,OK,Thread Group 1-7,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,1082,0,0
1672122731696,621,Authorisation User,200,OK,Thread Group 1-5,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,621,0,0
1672122731230,1353,New user,201,Created,Thread Group 1-2,text,true,,1135,1263,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1353,0,321
1672122732064,519,Authorisation User,200,OK,Thread Group 1-11,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,519,0,0
1672122731558,1033,Get user,200,OK,Thread Group 1-15,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48981,1033,0,0
1672122732313,470,Authorisation User,200,OK,Thread Group 1-7,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,470,0,0
1672122732584,458,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,458,0,0
1672122732931,682,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,682,0,183
1672122732785,937,Get user,200,OK,Thread Group 1-7,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48970,937,0,0
1672122733043,981,Get user,200,OK,Thread Group 1-2,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48974,980,0,0
1672122733509,1083,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48973,1083,0,0
1672122733509,1093,Get user,200,OK,Thread Group 1-17,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,1093,0,0
1672122733614,989,Get an other user,404,Not Found,Thread Group 1-9,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,989,0,0
1672122734603,539,Authorisation User,200,OK,Thread Group 1-17,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,539,0,0
1672122734594,548,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,548,0,0
1672122734025,1446,Get an other user,404,Not Found,Thread Group 1-2,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1446,0,0
1672122734242,1229,Get user,200,OK,Thread Group 1-6,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48975,1229,0,0
1672122735472,300,Get Token,200,OK,Thread Group 1-6,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,300,0,0
1672122735472,519,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,519,0,0
1672122735143,1020,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48973,1020,0,0
1672122736164,616,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,616,0,0
1672122735774,1139,New user,201,Created,Thread Group 1-6,text,true,,1135,1263,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1139,0,0
1672122735992,1088,Get user,200,OK,Thread Group 1-2,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48977,1088,0,0
1672122736517,812,Authorisation User,200,OK,Thread Group 1-10,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,812,0,263
1672122736914,517,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,517,0,0
1672122736345,1189,Get user,200,OK,Thread Group 1-19,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,1189,0,189
1672122737082,499,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,499,0,0
1672122736781,1049,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,1049,0,0
1672122737330,993,Get user,200,OK,Thread Group 1-10,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,993,0,0
1672122737813,510,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,510,0,0
1672122737813,510,Authorisation User,200,OK,Thread Group 1-1,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,510,0,0
1672122737433,1090,Get user,200,OK,Thread Group 1-6,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,1090,0,0
1672122738325,599,Authorisation User,200,OK,Thread Group 1-10,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,599,0,0
1672122738325,953,Get an other user,404,Not Found,Thread Group 1-5,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,953,0,0
1672122738926,535,Authorisation User,200,OK,Thread Group 1-15,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,535,0,0
1672122738524,1325,Get an other user,404,Not Found,Thread Group 1-6,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1325,0,0
1672122739280,569,Authorisation User,200,OK,Thread Group 1-5,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,569,0,0
1672122738926,937,Get an other user,404,Not Found,Thread Group 1-10,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,937,0,0
1672122739280,781,Authorisation User,200,OK,Thread Group 1-12,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,781,0,182
1672122739850,571,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,571,0,0
1672122739462,959,Get user,200,OK,Thread Group 1-15,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48971,959,0,0
1672122739850,571,Authorisation User,200,OK,Thread Group 1-4,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,571,0,0
1672122740422,475,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,474,0,0
1672122740062,934,Get user,200,OK,Thread Group 1-12,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48970,934,0,0
1672122740422,965,Get user,200,OK,Thread Group 1-4,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,965,0,0
1672122740821,1142,Get user,200,OK,Thread Group 1-17,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48974,1142,0,0
1672122740821,1147,Get an other user,404,Not Found,Thread Group 1-2,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1147,0,0
1672122741336,807,Get user,200,OK,Thread Group 1-1,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,807,0,0
1672122741336,807,Get user,200,OK,Thread Group 1-3,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48977,807,0,0
1672122741928,498,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,498,0,0
1672122742145,450,Authorisation User,200,OK,Thread Group 1-3,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,450,0,0
1672122741928,1224,Get user,200,OK,Thread Group 1-11,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,1224,0,183
1672122741928,1224,Get an other user,404,Not Found,Thread Group 1-13,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1224,0,0
1672122742427,910,Get user,200,OK,Thread Group 1-8,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48981,910,0,0
1672122742427,910,Get user,200,OK,Thread Group 1-5,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48970,910,0,0
1672122743338,545,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,544,0,0
1672122743630,486,Authorisation User,200,OK,Thread Group 1-15,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,486,0,0
1672122743630,486,Authorisation User,200,OK,Thread Group 1-19,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,486,0,0
1672122743886,471,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,471,0,0
1672122743153,1204,Get an other user,404,Not Found,Thread Group 1-11,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1204,0,0
1672122744350,494,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,494,0,0
1672122744538,461,Authorisation User,200,OK,Thread Group 1-7,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,461,0,0
1672122744117,930,Get user,200,OK,Thread Group 1-15,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48973,930,0,0
1672122744846,475,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,475,0,0
1672122744846,1018,Get user,200,OK,Thread Group 1-9,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48969,1018,0,0
1672122745000,974,Get an other user,404,Not Found,Thread Group 1-7,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,974,0,0
1672122745800,461,Authorisation User,200,OK,Thread Group 1-13,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,461,0,0
1672122745322,971,Get user,200,OK,Thread Group 1-2,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48977,971,0,0
1672122745800,996,Get user,200,OK,Thread Group 1-14,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48974,996,0,0
1672122745800,999,Get user,200,OK,Thread Group 1-3,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48979,999,0,0
1672122746263,758,Authorisation User,200,OK,Thread Group 1-16,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,758,0,184
1672122746263,1131,Get user,200,OK,Thread Group 1-13,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,1131,0,0
1672122746797,597,Authorisation User,200,OK,Thread Group 1-14,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,597,0,0
1672122746800,594,Authorisation User,200,OK,Thread Group 1-3,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,594,0,0
1672122746797,1040,Get user,200,OK,Thread Group 1-6,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48974,1040,0,0
1672122747395,644,Authorisation User,200,OK,Thread Group 1-13,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,644,0,0
1672122747022,1017,Get user,200,OK,Thread Group 1-16,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,1017,0,0
1672122747838,255,Get Token,200,OK,Thread Group 1-6,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,255,0,0
1672122747838,533,Authorisation User,200,OK,Thread Group 1-11,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,533,0,0
1672122747839,533,Authorisation User,200,OK,Thread Group 1-17,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,533,0,0
1672122748040,528,Authorisation User,200,OK,Thread Group 1-16,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,528,0,0
1672122748604,255,Get Token,200,OK,Thread Group 1-5,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,254,0,0
1672122748373,964,Get user,200,OK,Thread Group 1-17,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,964,0,0
1672122748569,968,Get user,200,OK,Thread Group 1-16,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48979,967,0,0
1672122749274,476,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,476,0,0
1672122749274,480,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,480,0,0
1672122748860,1012,New user,201,Created,Thread Group 1-5,text,true,,1138,1266,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1012,0,0
1672122749538,460,Authorisation User,200,OK,Thread Group 1-16,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,460,0,0
1672122749873,497,Authorisation User,200,OK,Thread Group 1-5,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,497,0,0
1672122749752,935,Get an other user,404,Not Found,Thread Group 1-2,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,935,0,0
1672122750690,565,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,565,0,0
1672122750376,1161,Get user,200,OK,Thread Group 1-5,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,1161,0,0
1672122750376,1349,Get user,200,OK,Thread Group 1-8,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48969,1349,0,0
1672122751253,500,Authorisation User,200,OK,Thread Group 1-13,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,500,0,0
1672122750690,1251,Get user,200,OK,Thread Group 1-20,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,1250,0,259
1672122751727,482,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,482,0,0
1672122751253,1228,New user,201,Created,Thread Group 1-6,text,true,,1135,1263,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1228,0,0
1672122752211,546,Authorisation User,200,OK,Thread Group 1-7,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,546,0,0
1672122751538,1231,Get an other user,404,Not Found,Thread Group 1-5,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1231,0,0
1672122752482,679,Authorisation User,200,OK,Thread Group 1-6,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,679,0,0
1672122752211,1092,Get an other user,404,Not Found,Thread Group 1-8,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1092,0,0
1672122751942,1361,Get an other user,404,Not Found,Thread Group 1-20,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1361,0,0
1672122752740,1061,Get user,200,OK,Thread Group 1-19,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,1061,0,0
1672122753304,497,Authorisation User,200,OK,Thread Group 1-20,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,497,0,0
1672122753802,293,Get Token,200,OK,Thread Group 1-19,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,293,0,0
1672122753159,936,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48981,936,0,0
1672122753784,527,Authorisation User,200,OK,Thread Group 1-1,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,527,0,0
1672122754097,500,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,500,0,0
1672122753784,1066,Get user,200,OK,Thread Group 1-14,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48975,1066,0,0
1672122754852,486,Authorisation User,200,OK,Thread Group 1-14,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,486,0,0
1672122754313,1025,Get an other user,404,Not Found,Thread Group 1-1,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1025,0,0
1672122754852,488,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,488,0,0
1672122754598,1033,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48975,1033,0,0
1672122755339,593,Authorisation User,200,OK,Thread Group 1-1,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,593,0,0
1672122755632,539,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,539,0,0
1672122755339,1014,Get user,200,OK,Thread Group 1-14,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,1014,0,0
1672122755632,1049,Get user,200,OK,Thread Group 1-7,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48973,1049,0,0
1672122756354,507,Authorisation User,200,OK,Thread Group 1-14,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,507,0,0
1672122755934,1102,Get an other user,404,Not Found,Thread Group 1-1,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,1102,0,0
1672122756173,1108,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,1108,0,0
1672122756682,599,Authorisation User,200,OK,Thread Group 1-7,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,599,0,0
1672122756682,1056,Get user,200,OK,Thread Group 1-16,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,1056,0,0
1672122757282,689,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,689,0,0
1672122756862,1112,Get user,200,OK,Thread Group 1-14,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48979,1112,0,0
1672122757719,259,Get Token,200,OK,Thread Group 1-10,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,259,0,0
1672122757016,1020,Get user,200,OK,Thread Group 1-2,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48969,1020,0,0
1672122758037,473,Authorisation User,200,OK,Thread Group 1-2,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,473,0,0
1672122757718,977,Get user,200,OK,Thread Group 1-13,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48980,977,0,0
1672122757972,959,Get user,200,OK,Thread Group 1-18,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48982,959,0,0
1672122758696,535,Authorisation User,200,OK,Thread Group 1-13,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,535,0,0
1672122758933,479,Authorisation User,200,OK,Thread Group 1-18,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,479,0,0
1672122758511,1133,Get user,200,OK,Thread Group 1-9,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,1133,0,0
1672122758511,1244,Get user,200,OK,Thread Group 1-2,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48971,1244,0,0
1672122759233,522,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,522,0,0
1672122759232,1005,Get user,200,OK,Thread Group 1-13,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,1005,0,0
1672122759645,591,Authorisation User,200,OK,Thread Group 1-9,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,591,0,0
1672122759414,970,Get an other user,404,Not Found,Thread Group 1-18,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,970,0,0
1672122760048,493,Authorisation User,200,OK,Thread Group 1-1,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,493,0,0
1672122760238,523,Authorisation User,200,OK,Thread Group 1-13,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,523,0,0
1672122761191,238,Get Token,200,OK,Thread Group 1-14,text,true,,1076,578,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,238,0,0
1672122760521,976,Get an other user,404,Not Found,Thread Group 1-12,text,false,,943,1322,20,20,http://test-api.d6.dev.devcaz.com/v2/players/0,976,0,0
1672122760762,743,Get user,200,OK,Thread Group 1-13,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48977,743,0,0
1672122761430,492,Authorisation User,200,OK,Thread Group 1-4,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,492,0,0
1672122761430,1081,New user,201,Created,Thread Group 1-14,text,true,,1135,1263,20,20,http://test-api.d6.dev.devcaz.com/v2/players,1081,0,0
1672122761905,1131,Get user,200,OK,Thread Group 1-6,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48978,1131,0,0
1672122762421,615,Authorisation User,200,OK,Thread Group 1-8,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,615,0,0
1672122761905,1133,Get user,200,OK,Thread Group 1-3,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48976,1133,0,0
1672122762421,1034,Get user,200,OK,Thread Group 1-11,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48970,1034,0,0
1672122762421,1310,Get user,200,OK,Thread Group 1-20,text,true,,1091,1326,20,20,http://test-api.d6.dev.devcaz.com/v2/players/48972,1310,0,0
1672122763735,647,Authorisation User,200,OK,Thread Group 1-20,text,true,,2593,604,20,20,http://test-api.d6.dev.devcaz.com/v2/oauth2/token,647,0,0
